Code INSEE région;Région;Date;Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;Eolien terrestre;Eolien offshore;Total gen (MW)
24;Centre-Val de Loire;2024-03-12;11:00;2523;54;7780;247;266;58;0;50;-5934;0;0;247;0;8455
76;Occitanie;2024-03-12;11:00;4830;44;2582;732;1778;2265;-17;112;-2666;0;0;732;0;7496
32;Hauts-de-France;2024-03-12;11:00;6323;1465;4444;1360;80;2;0;128;-1155;0;0;1360;0;7479
11;Île-de-France;2024-03-12;11:00;9507;595;0;16;52;0;0;108;8738;0;0;16;0;771
93;Provence-Alpes-Côte d'Azur;2024-03-12;11:00;4929;1086;0;59;1490;1615;0;93;586;0;0;59;0;4343
84;Auvergne-Rhône-Alpes;2024-03-12;11:00;8940;571;9060;151;760;4794;-2;117;-6511;0;0;151;0;15451
27;Bourgogne-Franche-Comté;2024-03-12;11:00;2837;127;0;192;215;189;0;48;2068;0;0;192;0;771
75;Nouvelle-Aquitaine;2024-03-12;11:30;5701;178;3261;284;1687;1291;0;187;-1190;0;0;284;0;6888
28;Normandie;2024-03-12;11:30;3809;293;7816;731;34;11;0;86;-5162;0;0;452;279;8971
11;Île-de-France;2024-03-12;11:30;9531;612;0;18;54;0;0;105;8737;0;0;18;0;789
24;Centre-Val de Loire;2024-03-12;11:30;2534;54;7778;327;283;59;0;50;-6018;0;0;327;0;8551
52;Pays de la Loire;2024-03-12;11:30;3740;506;0;578;214;5;0;52;2386;0;0;339;239;1355
44;Grand Est;2024-03-12;11:30;5750;1787;7035;877;266;869;-1;154;-5239;0;0;877;0;10987
53;Bretagne;2024-03-12;11:30;3084;698;0;596;120;65;-1;54;1552;0;0;370;226;1532
76;Occitanie;2024-03-12;11:30;4765;48;2580;750;1932;2021;-17;113;-2662;0;0;750;0;7427
93;Provence-Alpes-Côte d'Azur;2024-03-12;11:30;5000;913;0;56;1627;1589;0;93;723;0;0;56;0;4278
84;Auvergne-Rhône-Alpes;2024-03-12;11:30;8927;574;8988;171;817;4426;-2;116;-6163;0;0;171;0;15090
27;Bourgogne-Franche-Comté;2024-03-12;11:30;2798;127;0;207;251;70;0;49;2094;0;0;207;0;704
32;Hauts-de-France;2024-03-12;11:30;6327;1343;4447;1553;91;2;0;129;-1244;0;0;1553;0;7565
28;Normandie;2024-03-12;12:00;3814;295;7778;744;38;11;0;84;-5136;0;0;465;279;8950
93;Provence-Alpes-Côte d'Azur;2024-03-12;12:00;4938;605;0;60;1701;1641;0;91;841;0;0;60;0;4098
11;Île-de-France;2024-03-12;12:00;9653;537;0;20;51;0;0;100;8943;0;0;20;0;708
44;Grand Est;2024-03-12;12:00;5759;1786;7030;921;273;865;-1;152;-5269;0;0;921;0;11026
32;Hauts-de-France;2024-03-12;12:00;6437;1283;4448;1784;91;2;0;125;-1300;0;0;1784;0;7733
76;Occitanie;2024-03-12;12:00;4737;48;2579;754;1970;2028;-17;112;-2738;0;0;754;0;7474
84;Auvergne-Rhône-Alpes;2024-03-12;12:00;8911;572;8987;174;900;4034;-2;119;-5874;0;0;174;0;14784
53;Bretagne;2024-03-12;12:00;3098;689;0;629;146;114;-1;53;1467;0;0;407;222;1630
75;Nouvelle-Aquitaine;2024-03-12;12:00;5683;177;3262;304;1772;1283;0;185;-1303;0;0;304;0;6983
52;Pays de la Loire;2024-03-12;12:00;3707;528;0;581;249;5;0;55;2289;0;0;351;229;1418
27;Bourgogne-Franche-Comté;2024-03-12;12:00;2819;128;0;226;247;66;0;49;2104;0;0;226;0;716
24;Centre-Val de Loire;2024-03-12;12:00;2488;54;7775;432;289;59;0;50;-6171;0;0;432;0;8659
28;Normandie;2024-03-12;12:30;3809;295;7774;801;42;11;0;86;-5199;0;0;522;279;9009
52;Pays de la Loire;2024-03-12;12:30;3674;488;0;593;293;5;0;57;2237;0;0;365;228;1436
27;Bourgogne-Franche-Comté;2024-03-12;12:30;2778;122;0;232;238;58;0;49;2080;0;0;232;0;699
76;Occitanie;2024-03-12;12:30;4829;48;2578;751;1961;2309;-17;110;-2913;0;0;751;0;7740
84;Auvergne-Rhône-Alpes;2024-03-12;12:30;8711;551;8982;179;864;3764;-221;119;-5527;0;0;179;0;14238
75;Nouvelle-Aquitaine;2024-03-12;12:30;5612;175;3261;292;1861;1262;0;187;-1425;0;0;292;0;7038
53;Bretagne;2024-03-12;12:30;3126;444;0;637;141;154;-1;54;1696;0;0;436;201;1429
44;Grand Est;2024-03-12;12:30;5617;1772;7024;1026;301;893;-1;155;-5554;0;0;1026;0;11170
32;Hauts-de-France;2024-03-12;12:30;6454;1194;4451;2086;91;2;0;127;-1498;0;0;2086;0;7951
24;Centre-Val de Loire;2024-03-12;12:30;2529;54;7772;500;279;52;0;50;-6178;0;0;500;0;8707
93;Provence-Alpes-Côte d'Azur;2024-03-12;12:30;4925;575;0;61;1727;1652;0;93;817;0;0;61;0;4108
11;Île-de-France;2024-03-12;12:30;9775;505;0;33;46;0;0;103;9089;0;0;33;0;687
28;Normandie;2024-03-12;13:00;3804;295;7778;836;41;11;0;91;-5249;0;0;557;279;9052
76;Occitanie;2024-03-12;13:00;4841;47;2579;759;1961;2581;-17;108;-3178;0;0;759;0;8018
32;Hauts-de-France;2024-03-12;13:00;6586;965;4452;2366;82;2;0;128;-1409;0;0;2366;0;7995
84;Auvergne-Rhône-Alpes;2024-03-12;13:00;8795;557;8980;185;809;3842;-240;121;-5458;0;0;185;0;14254
93;Provence-Alpes-Côte d'Azur;2024-03-12;13:00;4914;521;0;56;1737;1598;0;98;905;0;0;56;0;4010
11;Île-de-France;2024-03-12;13:00;9760;502;0;45;44;0;0;104;9066;0;0;45;0;695
24;Centre-Val de Loire;2024-03-12;13:00;2569;54;7770;554;272;52;0;50;-6182;0;0;554;0;8752
53;Bretagne;2024-03-12;13:00;3135;258;0;647;136;184;-1;54;1857;0;0;463;183;1278
75;Nouvelle-Aquitaine;2024-03-12;13:00;5739;172;3260;293;1862;1277;0;192;-1311;0;0;293;0;7056
44;Grand Est;2024-03-12;13:00;5886;1380;7021;1167;293;896;-1;156;-5026;0;0;1167;0;10912
27;Bourgogne-Franche-Comté;2024-03-12;13:00;2739;123;0;243;229;99;0;50;1995;0;0;243;0;744
52;Pays de la Loire;2024-03-12;13:00;3679;570;0;651;347;5;0;57;2047;0;0;415;237;1630
53;Bretagne;2024-03-12;13:30;2991;251;0;632;135;187;-1;54;1733;0;0;496;135;1258
24;Centre-Val de Loire;2024-03-12;13:30;2531;54;7765;597;247;21;0;49;-6202;0;0;597;0;8733
76;Occitanie;2024-03-12;13:30;4761;43;2577;771;1932;2151;-17;107;-2804;0;0;771;0;7564
32;Hauts-de-France;2024-03-12;13:30;6471;935;4453;2518;71;2;0;129;-1634;0;0;2518;0;8108
75;Nouvelle-Aquitaine;2024-03-12;13:30;5586;171;3257;349;1764;1164;0;186;-1307;0;0;349;0;6891
52;Pays de la Loire;2024-03-12;13:30;3588;571;0;667;365;5;0;55;1924;0;0;448;220;1663
44;Grand Est;2024-03-12;13:30;5651;1057;7027;1344;258;848;-1;157;-5036;0;0;1344;0;10690
93;Provence-Alpes-Côte d'Azur;2024-03-12;13:30;4819;530;0;56;1720;1582;0;97;833;0;0;56;0;3985
11;Île-de-France;2024-03-12;13:30;9703;501;0;50;36;0;0;105;9012;0;0;50;0;692
84;Auvergne-Rhône-Alpes;2024-03-12;13:30;8648;557;8978;171;758;3677;-245;119;-5368;0;0;171;0;14015
27;Bourgogne-Franche-Comté;2024-03-12;13:30;2675;123;0;259;204;56;0;50;1983;0;0;259;0;692
28;Normandie;2024-03-12;13:30;3707;295;7800;832;41;11;0;92;-5365;0;0;554;279;9071
11;Île-de-France;2024-03-12;14:00;9579;499;0;57;33;0;0;108;8883;0;0;57;0;697
27;Bourgogne-Franche-Comté;2024-03-12;14:00;2693;123;0;247;214;56;0;49;2004;0;0;247;0;689
52;Pays de la Loire;2024-03-12;14:00;3510;571;0;709;365;5;0;54;1806;0;0;479;230;1704
24;Centre-Val de Loire;2024-03-12;14:00;2478;54;7761;606;219;20;0;50;-6232;0;0;606;0;8710
93;Provence-Alpes-Côte d'Azur;2024-03-12;14:00;4751;530;0;65;1684;1562;0;96;814;0;0;65;0;3937
76;Occitanie;2024-03-12;14:00;4600;45;2575;795;1829;2129;-9;106;-2870;0;0;795;0;7470
53;Bretagne;2024-03-12;14:00;2959;253;0;697;141;189;-1;55;1627;0;0;489;208;1334
75;Nouvelle-Aquitaine;2024-03-12;14:00;5514;170;3252;382;1787;980;0;184;-1238;0;0;382;0;6755
44;Grand Est;2024-03-12;14:00;5639;522;7031;1435;266;825;-132;155;-4462;0;0;1435;0;10102
84;Auvergne-Rhône-Alpes;2024-03-12;14:00;8580;558;8943;164;753;3657;-379;121;-5238;0;0;164;0;13817
28;Normandie;2024-03-12;14:00;3648;295;7834;837;43;11;0;92;-5463;0;0;558;279;9112
32;Hauts-de-France;2024-03-12;14:00;6375;778;4453;2620;61;2;0;129;-1664;0;0;2620;0;8043
28;Normandie;2024-03-12;14:30;3626;295;7857;834;49;11;0;90;-5509;0;0;555;279;9136
52;Pays de la Loire;2024-03-12;14:30;3395;569;0;749;353;5;0;54;1665;0;0;503;246;1730
11;Île-de-France;2024-03-12;14:30;9536;499;0;58;30;0;0;108;8841;0;0;58;0;695
24;Centre-Val de Loire;2024-03-12;14:30;2419;54;7757;601;199;20;0;51;-6264;0;0;601;0;8682
27;Bourgogne-Franche-Comté;2024-03-12;14:30;2714;123;0;218;207;55;0;50;2061;0;0;218;0;653
76;Occitanie;2024-03-12;14:30;4466;47;2576;789;1815;2060;-2;107;-2928;0;0;789;0;7392
53;Bretagne;2024-03-12;14:30;2897;249;0;723;139;190;-1;54;1543;0;0;549;175;1354
75;Nouvelle-Aquitaine;2024-03-12;14:30;5437;162;3252;365;1557;862;0;181;-944;0;0;365;0;6379
93;Provence-Alpes-Côte d'Azur;2024-03-12;14:30;4773;532;0;69;1624;1538;0;97;913;0;0;69;0;3860
44;Grand Est;2024-03-12;14:30;5684;465;7025;1317;230;822;-174;151;-4155;0;0;1317;0;9836
84;Auvergne-Rhône-Alpes;2024-03-12;14:30;8546;559;8936;163;715;3504;-390;121;-5062;0;0;163;0;13608
32;Hauts-de-France;2024-03-12;14:30;6360;800;4453;2832;52;2;0;130;-1908;0;0;2832;0;8269
28;Normandie;2024-03-12;15:00;3546;295;7857;845;53;11;0;89;-5604;0;0;566;279;9150
27;Bourgogne-Franche-Comté;2024-03-12;15:00;2702;123;0;220;205;41;0;50;2064;0;0;220;0;639
24;Centre-Val de Loire;2024-03-12;15:00;2442;54;7754;621;177;20;0;51;-6236;0;0;621;0;8677
32;Hauts-de-France;2024-03-12;15:00;6367;900;4453;2996;44;2;0;130;-2161;0;0;2996;0;8525
44;Grand Est;2024-03-12;15:00;5616;511;7027;1222;192;830;-173;152;-4146;0;0;1222;0;9761
76;Occitanie;2024-03-12;15:00;4422;47;2576;770;1762;2100;0;111;-2944;0;0;770;0;7366
84;Auvergne-Rhône-Alpes;2024-03-12;15:00;8348;560;8957;178;645;3463;-362;121;-5212;0;0;178;0;13562
75;Nouvelle-Aquitaine;2024-03-12;15:00;5272;164;3252;370;1451;866;0;182;-1017;0;0;370;0;6285
93;Provence-Alpes-Côte d'Azur;2024-03-12;15:00;4708;538;0;73;1531;1489;0;100;977;0;0;73;0;3731
11;Île-de-France;2024-03-12;15:00;9361;501;0;60;25;0;0;111;8661;0;0;60;0;697
53;Bretagne;2024-03-12;15:00;2848;251;0;675;136;192;-1;54;1541;0;0;542;133;1307
52;Pays de la Loire;2024-03-12;15:00;3372;565;0;773;354;5;0;55;1620;0;0;508;265;1752
52;Pays de la Loire;2024-03-12;15:30;3334;569;0;782;335;5;0;55;1586;0;0;540;242;1746
24;Centre-Val de Loire;2024-03-12;15:30;2411;54;7753;553;159;20;0;53;-6181;0;0;553;0;8592
53;Bretagne;2024-03-12;15:30;2815;251;0;639;117;194;-1;53;1561;0;0;536;103;1253
76;Occitanie;2024-03-12;15:30;4395;47;2575;794;1666;2282;0;108;-3078;0;0;794;0;7472
84;Auvergne-Rhône-Alpes;2024-03-12;15:30;8330;558;8985;182;588;3291;-417;121;-4978;0;0;182;0;13308
75;Nouvelle-Aquitaine;2024-03-12;15:30;5290;168;3256;396;1402;828;0;184;-946;0;0;396;0;6234
93;Provence-Alpes-Côte d'Azur;2024-03-12;15:30;4698;534;0;73;1399;1494;0;101;1097;0;0;73;0;3601
11;Île-de-France;2024-03-12;15:30;9252;458;0;58;26;0;0;114;8597;0;0;58;0;656
32;Hauts-de-France;2024-03-12;15:30;6452;681;4452;3150;39;2;0;129;-2003;0;0;3150;0;8453
44;Grand Est;2024-03-12;15:30;5521;441;7021;1218;167;837;-173;158;-4150;0;0;1218;0;9669
27;Bourgogne-Franche-Comté;2024-03-12;15:30;2695;123;0;244;149;46;0;50;2083;0;0;244;0;612
28;Normandie;2024-03-12;15:30;3471;292;7862;842;49;11;0;89;-5673;0;0;563;279;9145
28;Normandie;2024-03-12;16:00;3409;290;7862;835;43;11;0;92;-5725;0;0;556;279;9133
93;Provence-Alpes-Côte d'Azur;2024-03-12;16:00;4632;523;0;74;1227;1511;0;102;1196;0;0;74;0;3437
52;Pays de la Loire;2024-03-12;16:00;3381;553;0;752;306;5;0;56;1708;0;0;564;188;1672
44;Grand Est;2024-03-12;16:00;5369;424;7030;1321;133;848;-185;159;-4362;0;0;1321;0;9730
24;Centre-Val de Loire;2024-03-12;16:00;2353;54;7750;417;154;18;0;52;-6093;0;0;417;0;8445
11;Île-de-France;2024-03-12;16:00;9196;394;0;51;26;0;0;117;8610;0;0;51;0;588
75;Nouvelle-Aquitaine;2024-03-12;16:00;5237;170;3257;403;1272;826;0;188;-879;0;0;403;0;6116
76;Occitanie;2024-03-12;16:00;4493;48;2573;789;1543;2242;-19;103;-2787;0;0;789;0;7279
32;Hauts-de-France;2024-03-12;16:00;6258;616;4452;3273;33;2;0;124;-2243;0;0;3273;0;8500
84;Auvergne-Rhône-Alpes;2024-03-12;16:00;8225;558;9198;173;545;3296;-392;123;-5276;0;0;173;0;13501
53;Bretagne;2024-03-12;16:00;2767;253;0;641;99;194;-1;52;1530;0;0;526;115;1238
27;Bourgogne-Franche-Comté;2024-03-12;16:00;2657;123;0;225;109;57;0;51;2093;0;0;225;0;565
75;Nouvelle-Aquitaine;2024-03-12;16:30;5017;170;3255;374;1062;858;0;188;-891;0;0;374;0;5907
28;Normandie;2024-03-12;16:30;3419;290;7861;814;37;10;0;90;-5683;0;0;538;275;9102
52;Pays de la Loire;2024-03-12;16:30;3254;378;0;726;264;5;0;56;1824;0;0;534;192;1429
84;Auvergne-Rhône-Alpes;2024-03-12;16:30;8238;551;9344;174;452;3150;-499;128;-5062;0;0;174;0;13300
27;Bourgogne-Franche-Comté;2024-03-12;16:30;2658;123;0;223;77;56;0;50;2130;0;0;223;0;529
32;Hauts-de-France;2024-03-12;16:30;6219;624;4452;3358;30;2;0;129;-2373;0;0;3358;0;8595
44;Grand Est;2024-03-12;16:30;5465;392;7016;1503;88;852;-687;158;-3856;0;0;1503;0;9322
53;Bretagne;2024-03-12;16:30;2692;324;0;647;76;192;-1;53;1400;0;0;499;148;1291
93;Provence-Alpes-Côte d'Azur;2024-03-12;16:30;4464;373;0;69;1015;1508;0;102;1397;0;0;69;0;3067
76;Occitanie;2024-03-12;16:30;4186;47;2571;758;1328;1979;-207;104;-2395;0;0;758;0;6580
11;Île-de-France;2024-03-12;16:30;9120;394;0;44;25;0;0;118;8540;0;0;44;0;581
24;Centre-Val de Loire;2024-03-12;16:30;2279;54;7750;409;146;20;0;50;-6150;0;0;409;0;8429
75;Nouvelle-Aquitaine;2024-03-12;17:00;4833;171;3254;395;899;864;0;185;-925;0;0;395;0;5768
93;Provence-Alpes-Côte d'Azur;2024-03-12;17:00;4480;351;0;70;764;1544;0;101;1650;0;0;70;0;2830
27;Bourgogne-Franche-Comté;2024-03-12;17:00;2620;123;0;218;55;55;0;51;2119;0;0;218;0;502
76;Occitanie;2024-03-12;17:00;4053;47;2570;717;1050;1965;-207;110;-2200;0;0;717;0;6252
28;Normandie;2024-03-12;17:00;3376;291;7859;818;26;4;0;90;-5711;0;0;541;277;9088
11;Île-de-France;2024-03-12;17:00;9130;390;0;43;24;0;0;120;8561;0;0;43;0;577
52;Pays de la Loire;2024-03-12;17:00;3151;350;0;756;207;5;0;56;1778;0;0;505;251;1374
44;Grand Est;2024-03-12;17:00;5519;604;6892;1649;60;862;-689;151;-4005;0;0;1649;0;9529
53;Bretagne;2024-03-12;17:00;2670;578;0;647;58;189;-1;54;1145;0;0;483;164;1525
84;Auvergne-Rhône-Alpes;2024-03-12;17:00;8124;543;9478;162;332;3296;-523;126;-5290;0;0;162;0;13414
24;Centre-Val de Loire;2024-03-12;17:00;2237;54;7746;444;125;20;0;51;-6203;0;0;444;0;8440
32;Hauts-de-France;2024-03-12;17:00;6269;620;4453;3397;21;2;0;127;-2342;0;0;3397;0;8620
84;Auvergne-Rhône-Alpes;2024-03-12;17:30;7978;549;9502;154;201;3378;-523;125;-5407;0;0;154;0;13386
28;Normandie;2024-03-12;17:30;3397;294;7858;795;19;9;0;88;-5666;0;0;512;283;9063
32;Hauts-de-France;2024-03-12;17:30;6343;600;4452;3426;17;2;0;128;-2274;0;0;3426;0;8625
53;Bretagne;2024-03-12;17:30;2752;694;0;611;40;156;-1;54;1198;0;0;466;145;1554
44;Grand Est;2024-03-12;17:30;5255;1159;6871;1769;33;850;-588;151;-4985;0;0;1769;0;10245
52;Pays de la Loire;2024-03-12;17:30;3204;337;0;771;145;5;0;56;1891;0;0;506;265;1314
75;Nouvelle-Aquitaine;2024-03-12;17:30;4865;172;3256;360;661;842;0;188;-612;0;0;360;0;5479
93;Provence-Alpes-Côte d'Azur;2024-03-12;17:30;4492;352;0;63;493;1556;0;102;1927;0;0;63;0;2566
24;Centre-Val de Loire;2024-03-12;17:30;2244;54;7744;445;97;20;0;52;-6168;0;0;445;0;8412
27;Bourgogne-Franche-Comté;2024-03-12;17:30;2583;122;0;234;35;61;0;51;2079;0;0;234;0;503
76;Occitanie;2024-03-12;17:30;4200;47;2570;676;729;1966;-215;109;-1682;0;0;676;0;5882
11;Île-de-France;2024-03-12;17:30;9206;390;0;48;19;0;0;120;8635;0;0;48;0;577
28;Normandie;2024-03-12;18:00;3414;295;7845;813;11;10;0;91;-5652;0;0;530;283;9065
44;Grand Est;2024-03-12;18:00;5553;1480;6889;1908;17;921;-1;150;-5810;0;0;1908;0;11364
24;Centre-Val de Loire;2024-03-12;18:00;2295;54;7741;471;67;20;0;54;-6113;0;0;471;0;8407
11;Île-de-France;2024-03-12;18:00;9400;394;0;49;12;0;0;119;8829;0;0;49;0;574
76;Occitanie;2024-03-12;18:00;4224;47;2570;599;394;2099;-217;109;-1376;0;0;599;0;5601
84;Auvergne-Rhône-Alpes;2024-03-12;18:00;7918;550;9505;134;97;3487;-246;126;-5734;0;0;134;0;13653
93;Provence-Alpes-Côte d'Azur;2024-03-12;18:00;4637;375;0;62;229;1558;0;100;2314;0;0;62;0;2324
75;Nouvelle-Aquitaine;2024-03-12;18:00;4864;173;3256;334;412;863;0;184;-364;0;0;334;0;5222
52;Pays de la Loire;2024-03-12;18:00;3150;382;0;742;94;5;0;57;1870;0;0;508;235;1280
53;Bretagne;2024-03-12;18:00;2823;698;0;543;26;81;-1;54;1423;0;0;427;117;1401
27;Bourgogne-Franche-Comté;2024-03-12;18:00;2642;124;0;265;17;63;0;52;2122;0;0;265;0;521
32;Hauts-de-France;2024-03-12;18:00;6335;715;4450;3501;8;2;0;128;-2467;0;0;3501;0;8804
11;Île-de-France;2024-03-12;18:30;9680;395;0;45;3;0;0;120;9114;0;0;45;0;563
24;Centre-Val de Loire;2024-03-12;18:30;2355;54;7741;473;30;20;0;55;-6017;0;0;473;0;8373
32;Hauts-de-France;2024-03-12;18:30;6451;903;4450;3656;2;2;0;128;-2694;0;0;3656;0;9141
84;Auvergne-Rhône-Alpes;2024-03-12;18:30;8269;561;9457;129;29;3704;-2;126;-5736;0;0;129;0;14004
52;Pays de la Loire;2024-03-12;18:30;3325;459;0;721;46;5;0;57;2037;0;0;461;260;1288
27;Bourgogne-Franche-Comté;2024-03-12;18:30;2745;125;0;320;6;67;0;51;2177;0;0;320;0;569
75;Nouvelle-Aquitaine;2024-03-12;18:30;4990;174;3256;351;195;1047;0;182;-215;0;0;351;0;5205
93;Provence-Alpes-Côte d'Azur;2024-03-12;18:30;4901;419;0;59;58;1548;0;101;2717;0;0;59;0;2185
44;Grand Est;2024-03-12;18:30;5550;1594;6873;1996;4;994;-1;151;-6063;0;0;1996;0;11611
53;Bretagne;2024-03-12;18:30;2876;679;0;511;14;21;-2;53;1600;0;0;379;133;1276
76;Occitanie;2024-03-12;18:30;4555;47;2569;527;140;2366;-136;110;-1066;0;0;527;0;5623
28;Normandie;2024-03-12;18:30;3524;295;7848;797;4;10;0;96;-5526;0;0;518;280;9050
93;Provence-Alpes-Côte d'Azur;2024-03-12;19:00;5260;522;0;57;1;1593;0;101;2985;0;0;57;0;2274
52;Pays de la Loire;2024-03-12;19:00;3500;566;0;614;12;5;0;58;2246;0;0;414;200;1255
76;Occitanie;2024-03-12;19:00;4920;47;2569;491;22;2748;-17;108;-1048;0;0;491;0;5968
28;Normandie;2024-03-12;19:00;3653;295;7850;778;0;10;0;97;-5378;0;0;511;268;9030
75;Nouvelle-Aquitaine;2024-03-12;19:00;5373;174;3258;319;43;1536;0;180;-127;0;0;319;0;5510
44;Grand Est;2024-03-12;19:00;5888;1774;6836;2145;0;1471;0;150;-6489;0;0;2145;0;12376
11;Île-de-France;2024-03-12;19:00;10160;397;0;41;0;0;0;118;9603;0;0;41;0;556
24;Centre-Val de Loire;2024-03-12;19:00;2417;54;7741;429;4;53;0;54;-5917;0;0;429;0;8335
84;Auvergne-Rhône-Alpes;2024-03-12;19:00;8689;563;9440;154;2;5109;-2;126;-6703;0;0;154;0;15392
53;Bretagne;2024-03-12;19:00;3009;679;0;526;5;15;-1;54;1730;0;0;337;189;1278
27;Bourgogne-Franche-Comté;2024-03-12;19:00;2822;125;0;353;0;248;0;51;2045;0;0;353;0;777
32;Hauts-de-France;2024-03-12;19:00;6582;1002;4447;3762;0;2;0;128;-2764;0;0;3762;0;9341
93;Provence-Alpes-Côte d'Azur;2024-03-12;19:30;5406;542;0;48;0;1695;0;102;3019;0;0;48;0;2387
76;Occitanie;2024-03-12;19:30;5298;47;2569;505;4;3313;-17;107;-1230;0;0;505;0;6528
75;Nouvelle-Aquitaine;2024-03-12;19:30;5605;175;3258;291;0;1591;0;183;105;0;0;291;0;5498
28;Normandie;2024-03-12;19:30;3776;295;7848;778;0;10;0;96;-5251;0;0;494;284;9027
44;Grand Est;2024-03-12;19:30;5879;1920;6942;2180;0;1494;0;151;-6811;0;0;2180;0;12687
24;Centre-Val de Loire;2024-03-12;19:30;2542;54;7740;483;0;59;0;53;-5847;0;0;483;0;8389
27;Bourgogne-Franche-Comté;2024-03-12;19:30;2865;125;0;393;0;287;0;51;2009;0;0;393;0;856
53;Bretagne;2024-03-12;19:30;3084;683;0;467;0;33;-1;55;1847;0;0;326;142;1237
32;Hauts-de-France;2024-03-12;19:30;6657;1380;4446;3664;0;2;0;129;-2971;0;0;3664;0;9621
11;Île-de-France;2024-03-12;19:30;9956;402;0;40;0;0;0;120;9390;0;0;40;0;562
84;Auvergne-Rhône-Alpes;2024-03-12;19:30;8784;569;9433;169;0;5610;-2;127;-7123;0;0;169;0;15906
52;Pays de la Loire;2024-03-12;19:30;3672;572;0;553;0;5;0;57;2485;0;0;394;159;1187
75;Nouvelle-Aquitaine;2024-03-12;20:00;5616;176;3259;276;0;1583;0;186;137;0;0;276;0;5480
52;Pays de la Loire;2024-03-12;20:00;3555;573;0;501;0;5;0;58;2419;0;0;355;146;1137
53;Bretagne;2024-03-12;20:00;3064;684;0;436;0;51;-1;54;1839;0;0;299;137;1224
28;Normandie;2024-03-12;20:00;3703;296;7853;766;0;10;0;96;-5318;0;0;480;286;9021
44;Grand Est;2024-03-12;20:00;5878;1926;7043;2259;0;1372;0;153;-6877;0;0;2259;0;12753
24;Centre-Val de Loire;2024-03-12;20:00;2473;54;7737;569;0;59;0;52;-5999;0;0;569;0;8471
11;Île-de-France;2024-03-12;20:00;9831;402;0;47;0;0;0;118;9263;0;0;47;0;567
84;Auvergne-Rhône-Alpes;2024-03-12;20:00;8730;569;9416;174;0;5266;-2;128;-6822;0;0;174;0;15551
93;Provence-Alpes-Côte d'Azur;2024-03-12;20:00;5376;536;0;45;0;1713;0;101;2982;0;0;45;0;2395
32;Hauts-de-France;2024-03-12;20:00;6749;1431;4443;3683;0;2;0;129;-2944;0;0;3683;0;9688
76;Occitanie;2024-03-12;20:00;5187;47;2571;474;3;3217;-17;107;-1215;0;0;474;0;6402
27;Bourgogne-Franche-Comté;2024-03-12;20:00;2829;125;0;432;0;278;0;50;1943;0;0;432;0;885
28;Normandie;2024-03-12;20:30;3579;296;7852;736;0;10;0;94;-5409;0;0;455;282;8988
27;Bourgogne-Franche-Comté;2024-03-12;20:30;2701;126;0;458;0;277;0;50;1791;0;0;458;0;911
11;Île-de-France;2024-03-12;20:30;9652;404;0;51;0;0;0;120;9080;0;0;51;0;575
93;Provence-Alpes-Côte d'Azur;2024-03-12;20:30;5196;540;0;41;0;1714;0;99;2803;0;0;41;0;2394
32;Hauts-de-France;2024-03-12;20:30;6423;1423;4441;3740;0;2;0;127;-3304;0;0;3740;0;9733
24;Centre-Val de Loire;2024-03-12;20:30;2392;54;7738;704;0;59;0;52;-6215;0;0;704;0;8607
53;Bretagne;2024-03-12;20:30;2935;667;0;419;0;53;-1;54;1743;0;0;273;146;1192
44;Grand Est;2024-03-12;20:30;5685;1931;7042;2285;0;1379;0;151;-7102;0;0;2285;0;12788
52;Pays de la Loire;2024-03-12;20:30;3403;565;0;478;0;5;0;58;2298;0;0;338;140;1106
75;Nouvelle-Aquitaine;2024-03-12;20:30;5529;176;3259;287;0;1511;0;190;106;0;0;287;0;5423
76;Occitanie;2024-03-12;20:30;5043;47;2571;432;3;3199;-17;105;-1297;0;0;432;0;6340
84;Auvergne-Rhône-Alpes;2024-03-12;20:30;8621;573;9493;183;0;5122;-2;131;-6879;0;0;183;0;15500
93;Provence-Alpes-Côte d'Azur;2024-03-12;21:00;5026;530;0;39;0;1638;0;98;2722;0;0;39;0;2305
27;Bourgogne-Franche-Comté;2024-03-12;21:00;2703;126;0;482;0;250;0;51;1796;0;0;482;0;909
24;Centre-Val de Loire;2024-03-12;21:00;2321;54;7738;785;0;59;0;51;-6368;0;0;785;0;8687
76;Occitanie;2024-03-12;21:00;4805;47;2572;394;2;3009;-17;106;-1309;0;0;394;0;6113
44;Grand Est;2024-03-12;21:00;5522;1919;7042;2361;0;965;-1;152;-6910;0;0;2361;0;12438
32;Hauts-de-France;2024-03-12;21:00;6254;1154;4439;3616;0;2;0;128;-3067;0;0;3616;0;9339
75;Nouvelle-Aquitaine;2024-03-12;21:00;5327;175;3260;283;0;1462;0;188;-35;0;0;283;0;5368
52;Pays de la Loire;2024-03-12;21:00;3237;560;0;446;0;5;0;57;2168;0;0;321;125;1068
11;Île-de-France;2024-03-12;21:00;9229;402;0;58;0;0;0;121;8658;0;0;58;0;581
53;Bretagne;2024-03-12;21:00;2824;666;0;407;0;40;-1;54;1657;0;0;256;151;1166
84;Auvergne-Rhône-Alpes;2024-03-12;21:00;8264;572;9516;195;0;4396;-2;129;-6543;0;0;195;0;14806
