Type_Ouvrage,Code_Ligne,Tension,Ville_Depart,Ville_Arrivee,Capacite_MW,Reg_Depart_Code,Reg_Depart,Reg_Arrivee_Code,Reg_Arrivee
AERIEN,CERGYL63ZFRO6,225kV,CERGY,CORMEILLES,400,11,Île-de-France,28,Normandie
AERIEN,CERGYL63ZFRO6,225kV,CORMEILLES,FROMAINVILLE,400,28,Normandie,28,Normandie
AERIEN,CERGYL63ZFRO6,225kV,CERGY,CORMEILLES,400,11,Île-de-France,28,Normandie
AERIEN,CERGYL63ZFRO6,225kV,CORMEILLES,FROMAINVILLE,400,28,Normandie,28,Normandie
AERIEN,CERGYL64ZFRO7,225kV,CERGY,CORMEILLES,400,11,Île-de-France,28,Normandie
AERIEN,CERGYL64ZFRO7,225kV,CORMEILLES,FROMAINVILLE,400,28,Normandie,28,Normandie
AERIEN,ALBERL61VEN.P,225kV,ALBERTVILLE,VENTHON-POSTE,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,CHESNL72TABAR,400kV,CHESNOY (LE),TABARDERIE,1500,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,H.BORL61P.GAS,225kV,HTE BORNE,PLESSIS-GASSOT,400,11,Île-de-France,11,Île-de-France
AERIEN,ARDOIL61MOTT5,225kV,ARDOISE (L ),MOTTE (LA) (V.-LES-AVIGNON),400,76,Occitanie,53,Bretagne
AERIEN,RQROUL61S.AIR,225kV,ROQUEROUSSE,SALON-BEL-AIR,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,ARVIGL61SENAR,225kV,ARVIGNY,SENART,400,11,Île-de-France,11,Île-de-France
AERIEN,ARVIGL62SENAR,225kV,ARVIGNY,SENART,400,11,Île-de-France,11,Île-de-France
AERIEN,TAVELL62VIRAD,225kV,TAVEL,VIRADEL,400,76,Occitanie,76,Occitanie
AERIEN,ALBERL61CHAV6,225kV,ALBERTVILLE,CHAVANOD,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,ALBERL61VEN.P,225kV,ALBERTVILLE,VENTHON-POSTE,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,HOLQUL61RUMIN,225kV,HOLQUE,RUMINGHEM,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,VLEVAL61ZAVRO,225kV,PLAISANCE,VILLEVAUDE,400,11,Île-de-France,11,Île-de-France
AERIEN,VLEVAL61ZAVRO,225kV,VILLEVAUDE,AVRON,400,11,Île-de-France,11,Île-de-France
AERIEN,ROMAIL62VLEVA,225kV,ROMAINVILLE,VILLEVAUDE,400,11,Île-de-France,11,Île-de-France
AERIEN,GAVREL62VENDI,225kV,GAVRELLE,VENDIN,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,ARNAGL62QUINT,225kV,ARNAGE,QUINTES (LES),400,52,Pays de la Loire,52,Pays de la Loire
AERIEN,RIGOTL61ZRIGO,225kV,PUSY,RIGOTTE (LA),400,27,Bourgogne-Franche-Comté,44,Grand Est
AERIEN,RIGOTL61ZRIGO,225kV,RIGOTTE (LA),ROLAMPONT,400,44,Grand Est,44,Grand Est
AERIEN,AVELIL61CZRIE,225kV,AVELIN,COURRIERES,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,AVELIL61VENDI,225kV,AVELIN,VENDIN,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,GROSNL71SSV.O,400kV,GROSNE,ST-VULBAS-OUEST,1500,27,Bourgogne-Franche-Comté,84,Auvergne-Rhône-Alpes
AERIEN,HOUDRL71LOGEL,400kV,HOUDREVILLE,LOGELBACH,1500,44,Grand Est,44,Grand Est
AERIEN,LOGELL71MUHLB,400kV,LOGELBACH,MUHLBACH,1500,44,Grand Est,44,Grand Est
AERIEN,LESTAL61ZPLAC,225kV,DOUVRIN,LESTARQUIT,400,32,Hauts-de-France,53,Bretagne
AERIEN,LESTAL61ZPLAC,225kV,LESTARQUIT,PLACHY (LE),400,53,Bretagne,32,Hauts-de-France
AERIEN,REVIGL71VIGY,400kV,REVIGNY,VIGY,1500,44,Grand Est,44,Grand Est
AERIEN,BAYETL61ZBILL,225kV,BAYET,BILLY,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,BAYETL61ZBILL,225kV,BILLY,FONT (LA),400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,BIANCL61P.GR5,225kV,BIANCON,PLAN-DE-GRASSE,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,CHAINL71VERGE,400kV,CHAINGY,VERGER,1500,24,Centre-Val de Loire,53,Bretagne
AERIEN,CHAFFL73SSV.O,400kV,CHAFFARD (LE),ST-VULBAS-OUEST,1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,GROSNL61MACON,225kV,GROSNE,MACON,400,27,Bourgogne-Franche-Comté,27,Bourgogne-Franche-Comté
AERIEN,GRANZL72JUMEA,400kV,GRANZAY,JUMEAUX (LES),1500,75,Nouvelle-Aquitaine,84,Auvergne-Rhône-Alpes
AERIEN,NEMOUL61VLEMA,225kV,NEMOURS,VILLEMANDEUR,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,VLEMAL61ZGLAC,225kV,GIEN,TABARDERIE,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,VLEMAL61ZGLAC,225kV,TABARDERIE,VILLEMANDEUR,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,VLEMAL61ZGLAC,225kV,GIEN,TABARDERIE,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,VLEMAL61ZGLAC,225kV,TABARDERIE,VILLEMANDEUR,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,CAZARL63LANNE,225kV,CAZARIL,LANNEMEZAN,400,76,Occitanie,76,Occitanie
AERIEN,ELANCL61SSAU5,225kV,ELANCOURT,ST-AUBIN,400,11,Île-de-France,11,Île-de-France
AERIEN,ELANCL61ZMTJ5,225kV,ELANCOURT,VILLEJUST,400,11,Île-de-France,11,Île-de-France
AERIEN,ELANCL61ZMTJ5,225kV,VILLEJUST,MONTJAY,400,11,Île-de-France,11,Île-de-France
AERIEN,BEZAUL71HOUDR,400kV,BEZAUMONT,HOUDREVILLE,1500,44,Grand Est,44,Grand Est
AERIEN,BEZAUL72HOUDR,400kV,BEZAUMONT,HOUDREVILLE,1500,44,Grand Est,44,Grand Est
AERIEN,GOUVIL61P.GAS,225kV,GOUVIEUX,PLESSIS-GASSOT,400,11,Île-de-France,11,Île-de-France
AERIEN,GRAMOL61VERFE,225kV,GRAMONT,VERFEIL,400,76,Occitanie,76,Occitanie
AERIEN,AUBETL61ROGNA,225kV,AUBETTE,ROGNAC,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,COR.PL72MARTY,400kV,CORDEMAIS-POSTE,MARTYRE (LA),1500,52,Pays de la Loire,53,Bretagne
AERIEN,CALA5L71MARTY,400kV,CALAN,MARTYRE (LA),1500,53,Bretagne,53,Bretagne
AERIEN,COR.PL72MARTY,400kV,CORDEMAIS-POSTE,MARTYRE (LA),1500,52,Pays de la Loire,53,Bretagne
AERIEN,G.CAIL63MASTA,225kV,GROS-CAILLOU,MASTAING,400,11,Île-de-France,32,Hauts-de-France
AERIEN,B.CARL72BIANC,400kV,BROC-CARROS,BIANCON,1500,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,CHESNL62CZTRY,225kV,CHESNOY (LE),COURTRY,400,24,Centre-Val de Loire,11,Île-de-France
AERIEN,ZCARRL61ZSEMO,225kV,CARRES(LES),DAMBRON,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,ZCARRL61ZSEMO,225kV,DAMBRON,TIVERNON,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,ZCARRL61ZSEMO,225kV,TIVERNON,VILLEJUST,400,24,Centre-Val de Loire,11,Île-de-France
AERIEN,DAMBRL62ZCAR6,225kV,CARRES(LES),DAMBRON,400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,DAMBRL62ZCAR6,225kV,DAMBRON,VILLEJUST,400,24,Centre-Val de Loire,11,Île-de-France
AERIEN,ROBI5L61ZV.BR,225kV,ROBINSON,VILLEJUST,400,11,Île-de-France,11,Île-de-France
AERIEN,ROBI5L61ZV.BR,225kV,VILLEJUST,ULIS (LES),400,11,Île-de-France,11,Île-de-France
AERIEN,VLEJUL61VLERA,225kV,VILLEJUST,VILLERAS,400,11,Île-de-France,11,Île-de-France
AERIEN,MOUL8L62VLEJU,225kV,MOULINEAUX,VILLEJUST,400,28,Normandie,11,Île-de-France
AERIEN,PALA5L31SSAU5,225kV,PALAISEAU,ST-AUBIN,400,11,Île-de-France,11,Île-de-France
AERIEN,ARRIGL61CHEVI,225kV,ARRIGHI,CHEVILLY,400,94,Corse,11,Île-de-France
AERIEN,CHEVIL61V.GEO,225kV,CHEVILLY,VILLENEUVE-ST-GEORGES,400,11,Île-de-France,11,Île-de-France
AERIEN,TAVELL72TRI.P,400kV,TAVEL,TRICASTIN-POSTE (LE),1500,76,Occitanie,84,Auvergne-Rhône-Alpes
AERIEN,TAVELL71TRI.P,400kV,TAVEL,TRICASTIN-POSTE (LE),1500,76,Occitanie,84,Auvergne-Rhône-Alpes
AERIEN,CIROLL61LOGES,225kV,CIROLLIERS,LOGES (LES),400,11,Île-de-France,28,Normandie
AERIEN,B.MONL61ZCPB5,225kV,BEAUMONT-MONTEUX,CHAMPBLAIN,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,B.MONL61ZCPB5,225kV,CHAMPBLAIN,GAMPALOUP,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,B.MONL62GAMPA,225kV,BEAUMONT-MONTEUX,GAMPALOUP,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,CORMEL63ZFRO6,225kV,CERGY,CORMEILLES,400,11,Île-de-France,28,Normandie
AERIEN,CORMEL63ZFRO6,225kV,CORMEILLES,FROMAINVILLE,400,28,Normandie,28,Normandie
AERIEN,BOISSL61MEUNI,225kV,BOISSE (LA),MEUNIERES (LES),400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,BOISSL61ZJOUX,225kV,BOISSE (LA),JOUX,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,BOISSL61ZJOUX,225kV,JOUX,MACON,400,84,Auvergne-Rhône-Alpes,27,Bourgogne-Franche-Comté
AERIEN,CAIL5L61RABAT,225kV,CAILLOLS,RABATAU,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,E.BOTL61MAZAR,225kV,ENCO-DE-BOTTE,MAZARGUES,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,BAYETL72GREPI,400kV,BAYET,GREPILLES,1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,LIERSL61LOGES,225kV,LIERS,LOGES (LES),400,11,Île-de-France,28,Normandie
AERIEN,LIERSL61ZLIN7,225kV,LIERS,VILLEJUST,400,11,Île-de-France,11,Île-de-France
AERIEN,LIERSL61ZLIN7,225kV,VILLEJUST,PETIT-BOIS (LE),400,11,Île-de-France,11,Île-de-France
AERIEN,PLAISL62ZAVR5,225kV,PLAISANCE,VILLEVAUDE,400,11,Île-de-France,11,Île-de-France
AERIEN,PLAISL62ZAVR5,225kV,VILLEVAUDE,AVRON,400,11,Île-de-France,11,Île-de-France
AERIEN,AYRESL61GODIN,225kV,AYRES,GODIN,400,76,Occitanie,76,Occitanie
AERIEN,AYRESL61SSVIC,225kV,AYRES,ST-VICTOR,400,76,Occitanie,76,Occitanie
AERIEN,AVOI5L72DISTR,400kV,AVOINE(POSTE 400 kV),DISTRE,1500,24,Centre-Val de Loire,52,Pays de la Loire
AERIEN,CATTEL73VIGY,400kV,CATTENOM,VIGY,1500,44,Grand Est,44,Grand Est
AERIEN,GRENAL61ZGREN,225kV,AOSTE,GRENAY,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,GRENAL61ZGREN,225kV,GRENAY,MIONS,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,LANDEL62MARTY,225kV,LANDERNEAU,MARTYRE (LA),400,53,Bretagne,53,Bretagne
AERIEN,CERGYL61PORCH,225kV,CERGY,PORCHEVILLE,400,11,Île-de-France,11,Île-de-France
AERIEN,CERGYL61PUISE,225kV,CERGY,PUISEUX,400,11,Île-de-France,44,Grand Est
AERIEN,DAMBRL71VERGE,400kV,DAMBRON,VERGER,1500,24,Centre-Val de Loire,53,Bretagne
AERIEN,DAMBRL72VERGE,400kV,DAMBRON,VERGER,1500,24,Centre-Val de Loire,53,Bretagne
AERIEN,BOISSL63SSV.E,225kV,BOISSE (LA),ST-VULBAS-EST,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,EMALEL61ZEMAL,225kV,EMALES(LES),RANVILLE,400,28,Normandie,28,Normandie
AERIEN,EMALEL61ZEMAL,225kV,RANVILLE,TOURBE,400,28,Normandie,28,Normandie
AERIEN,ROUGEL61YAINV,225kV,ROUGEMONTIER,YAINVILLE,400,28,Normandie,28,Normandie
AERIEN,G.COUL41GANTE,225kV,GANTERIE,GRAND-COURONNE,400,28,Normandie,28,Normandie
AERIEN,DAMERL61VESLE,225kV,DAMERY,VESLE,400,44,Grand Est,44,Grand Est
AERIEN,NOGENL61ORMES,225kV,NOGENTEL,ORMES,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,CHALOL61CPVAN,225kV,CHALON,CHAMPVANS,400,84,Auvergne-Rhône-Alpes,27,Bourgogne-Franche-Comté
AERIEN,GEN.PL71VIELM,400kV,GENISSIAT-POSTE,VIELMOULIN,1500,84,Auvergne-Rhône-Alpes,27,Bourgogne-Franche-Comté
AERIEN,GEN.PL72VIELM,400kV,GENISSIAT-POSTE,VIELMOULIN,1500,84,Auvergne-Rhône-Alpes,27,Bourgogne-Franche-Comté
AERIEN,ROMAIL64ZGALE,225kV,GALERES,ROMAINVILLE,400,11,Île-de-France,11,Île-de-France
AERIEN,ROMAIL64ZGALE,225kV,ROMAINVILLE,VILLEVAUDE,400,11,Île-de-France,11,Île-de-France
AERIEN,BREUIL61ZDONZ,225kV,BREUIL,CHASTANG 1,400,84,Auvergne-Rhône-Alpes,75,Nouvelle-Aquitaine
AERIEN,BREUIL61ZDONZ,225kV,CHASTANG 1,DONZENAC,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,L.DELL61PRRTT,225kV,LILLE DELIVRANCE,PIERRETTE (LA),400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,BEZAUL61VANDI,225kV,BEZAUMONT,VANDIERES,400,44,Grand Est,44,Grand Est
AERIEN,BEZAUL62VANDI,225kV,BEZAUMONT,VANDIERES,400,44,Grand Est,44,Grand Est
AERIEN,CORDEL61SAUTE,225kV,CORDEAC,SAUTET (LE),400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,SQUIVL62ZTREF,225kV,DIRINON,MARTYRE (LA),400,53,Bretagne,53,Bretagne
AERIEN,SQUIVL62ZTREF,225kV,MARTYRE (LA),SQUIVIDAN,400,53,Bretagne,53,Bretagne
AERIEN,B.MONL72CHAFF,400kV,BEAUMONT-MONTEUX,CHAFFARD (LE),1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,CHAFFL71COULA,400kV,CHAFFARD (LE),COULANGE,1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,B.MONL72CHAFF,400kV,BEAUMONT-MONTEUX,CHAFFARD (LE),1500,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,COUPVL61VLEVA,225kV,COUPVRAY,VILLEVAUDE,400,11,Île-de-France,11,Île-de-France
AERIEN,OLLI5L61ZPELA,225kV,BOUTRE,OLLIERES,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,OLLI5L61ZPELA,225kV,OLLIERES,PELADE,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,PICOCL71VLERB,400kV,PICOCHERIE (LA),VILLERBON,1500,52,Pays de la Loire,24,Centre-Val de Loire
AERIEN,CURBAL61ZBLAU,225kV,CURBANS,SISTERON,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,CURBAL61ZBLAU,225kV,SISTERON,BLAUX,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,AVELIL71MASTA,400kV,AVELIN,MASTAING,1500,32,Hauts-de-France,32,Hauts-de-France
AERIEN,AVELIL61MASTA,400kV,AVELIN,MASTAING,1500,32,Hauts-de-France,32,Hauts-de-France
AERIEN,DIRINL62ZTREF,225kV,DIRINON,MARTYRE (LA),400,53,Bretagne,53,Bretagne
AERIEN,DIRINL62ZTREF,225kV,MARTYRE (LA),SQUIVIDAN,400,53,Bretagne,53,Bretagne
AERIEN,PLOUGL31ZSSUR,225kV,LANDERNEAU,PLOUGASTEL,400,53,Bretagne,53,Bretagne
AERIEN,PLOUGL31ZSSUR,225kV,PLOUGASTEL,RUMENGOL,400,53,Bretagne,53,Bretagne
AERIEN,CPNIEL61S.PON,225kV,CHAMPAGNIER,SERRE-PONCON,400,84,Auvergne-Rhône-Alpes,93,Provence-Alpes-Côte d'Azur
AERIEN,BRENNL61MARTY,225kV,BRENNILIS,MARTYRE (LA),400,53,Bretagne,53,Bretagne
AERIEN,VLEJUL61ZMTJ5,225kV,ELANCOURT,VILLEJUST,400,11,Île-de-France,11,Île-de-France
AERIEN,VLEJUL61ZMTJ5,225kV,VILLEJUST,MONTJAY,400,11,Île-de-France,11,Île-de-France
AERIEN,BASTIL61LANNE,225kV,BASTILLAC,LANNEMEZAN,400,76,Occitanie,76,Occitanie
AERIEN,V.BIGL31ZBIA7,225kV,BASTILLAC,BIACAVE,400,76,Occitanie,76,Occitanie
AERIEN,V.BIGL31ZBIA7,225kV,BIACAVE,VIC EN BIGORRE,400,76,Occitanie,76,Occitanie
AERIEN,.VERBL61GEN.P,225kV,GENISSIAT-POSTE,VERBOIS,400,84,Auvergne-Rhône-Alpes,0,Étranger
AERIEN,ESTR6L61FAMAR,225kV,ESTREUX,FAMARS,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,FAMARL61G.CAI,225kV,FAMARS,GROS-CAILLOU,400,32,Hauts-de-France,11,Île-de-France
AERIEN,PRIMEL61SAUS5,225kV,PRIMEVERES,SAUSSET,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,PRIMEL62SAUS5,225kV,PRIMEVERES,SAUSSET,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,DAMBRL71GATI5,400kV,DAMBRON,GATINAIS,1500,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,COUESL61COUES,225kV,COUESQUE,COUESQUE G1,400,76,Occitanie,76,Occitanie
AERIEN,RUPREL61ZRUPR,225kV,BEAUTOR(POSTE),RUPREUX,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,RUPREL61ZRUPR,225kV,RUPREUX,SOISSONS-NOTRE-DAME,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,FLOIRL61MQIS,225kV,FLOIRAC EDF,MARQUIS (LE),400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,FLOIRL62MQIS,225kV,FLOIRAC EDF,MARQUIS (LE),400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,CHALOL61GROSN,225kV,CHALON,GROSNE,400,84,Auvergne-Rhône-Alpes,27,Bourgogne-Franche-Comté
AERIEN,FEUILL61SSCHA,225kV,FEUILLANE,ST-CHAMAS,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,P.BOUL31RASSU,225kV,PORT-DE-BOUC,RASSUEN,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,H.VINL61WATTR,225kV,HAUT-VINAGE,WATTRELOS,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,H.VINL62WATTR,225kV,HAUT-VINAGE,WATTRELOS,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,CHOLEL61DISTR,225kV,CHOLET,DISTRE,400,52,Pays de la Loire,52,Pays de la Loire
AERIEN,FEUILL61ROCAD,225kV,FEUILLANE,ROCADE,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,METHAL32ZMETH,225kV,DARSE,FEUILLANE,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,METHAL32ZMETH,225kV,FEUILLANE,METHANIER(TERMINAL DE FOS-SUR-MER),400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,NIORTL61V.SEV,225kV,NIORT,VAL DE SEVRE,400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,P.JERL61VAUPA,225kV,PORT-JEROME,VAUPALIERE (LA),400,28,Normandie,28,Normandie
AERIEN,CRIQUL41P.JER,225kV,CRIQUET,PORT-JEROME,400,28,Normandie,28,Normandie
AERIEN,MTAHUL61SSVIN,225kV,MONTAHUT,ST VINCENT,400,76,Occitanie,76,Occitanie
AERIEN,ECHALL61RIVIE,225kV,ECHALAS,RIVIERE (LA),400,84,Auvergne-Rhône-Alpes,75,Nouvelle-Aquitaine
AERIEN,ECHALL61SOLEI,225kV,ECHALAS,SOLEIL (LE),400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,GRAV5L61WARAN,225kV,GRAVELINES (CENTRALE),WARANDE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,EGUZOL61ORANG,225kV,EGUZON,ORANGERIE (L),400,24,Centre-Val de Loire,24,Centre-Val de Loire
AERIEN,C.METL61LANEU,225kV,CROIX-DE-METZ,LANEUVEVILLE,400,44,Grand Est,44,Grand Est
AERIEN,G.SYNL62WESTH,225kV,GRANDE-SYNTHE,WESTHOUCK(COPENOR G.I.E.),400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,MIONSL61ZGREN,225kV,AOSTE,GRENAY,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,MIONSL61ZGREN,225kV,GRENAY,MIONS,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,AVOINL61QUINT,225kV,AVOINE,QUINTES (LES),400,24,Centre-Val de Loire,52,Pays de la Loire
AERIEN,AVOINL61QUINT,225kV,AVOINE,QUINTES (LES),400,24,Centre-Val de Loire,52,Pays de la Loire
AERIEN,ECHINL61MANDA,225kV,ECHINGHEN,MANDARINS,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,I.NAPL61LUTTE,225kV,ILE-NAPOLEON,LUTTERBACH,400,44,Grand Est,44,Grand Est
AERIEN,QUAREL61ZQUAR,225kV,QUAREZ,THIERS (BRUAY-SUR-L'ESCAUT),400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,QUAREL61ZQUAR,225kV,THIERS (BRUAY-SUR-L'ESCAUT),VALENCIENNES,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,BOUTRL71PRION,400kV,BOUTRE,PRIONNET,1500,93,Provence-Alpes-Côte d'Azur,76,Occitanie
AERIEN,TAVELL71ZT.SU,400kV,PRIONNET,TAVEL,1500,76,Occitanie,76,Occitanie
AERIEN,TAVELL71ZT.SU,400kV,TAVEL,TORE SUPRA,1500,76,Occitanie,76,Occitanie
AERIEN,PLAISL61ROMAI,225kV,PLAISANCE,ROMAINVILLE,400,11,Île-de-France,11,Île-de-France
AERIEN,PLAISL62ROMAI,225kV,PLAISANCE,ROMAINVILLE,400,11,Île-de-France,11,Île-de-France
AERIEN,ECHALL61SOLEI,225kV,ECHALAS,SOLEIL (LE),400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,ECHALL62SOLEI,225kV,ECHALAS,SOLEIL (LE),400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,SEREIL61ZTONN,225kV,JOUX-LA-VILLE,SEREIN,400,27,Bourgogne-Franche-Comté,27,Bourgogne-Franche-Comté
AERIEN,SEREIL61ZTONN,225kV,SEREIN,TONNERRE,400,27,Bourgogne-Franche-Comté,27,Bourgogne-Franche-Comté
AERIEN,MAZINL61ZBEU5,225kV,BEUVRY(LABOURSE),MAZINGARBE,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,MAZINL61ZBEU5,225kV,MAZINGARBE,VENDIN,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,ATTAQL61MANDA,225kV,ATTAQUES (LES),MANDARINS,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,ATTAQL61MANDA,225kV,ATTAQUES (LES),MANDARINS,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,ATTAQL41MANDA,225kV,ATTAQUES (LES),MANDARINS,400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,L.NOIL61ZL.NO,225kV,ANOULD,LAC-NOIR,400,44,Grand Est,44,Grand Est
AERIEN,L.NOIL61ZL.NO,225kV,LAC-NOIR,LOGELBACH,400,44,Grand Est,44,Grand Est
AERIEN,BORT L61MOLE,225kV,BORT,MOLE (LA),400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,BORT L62MOLE,225kV,BORT,MOLE (LA),400,75,Nouvelle-Aquitaine,75,Nouvelle-Aquitaine
AERIEN,GUARBL62ISBE5,225kV,GUARBECQUE,ISBERGUES(UGINE ACIERS) (225kV),400,32,Hauts-de-France,32,Hauts-de-France
AERIEN,MANOIL61SSBAI,225kV,MANOIR (LE),ST-PIERRE-DE-BAILLEUL,400,28,Normandie,28,Normandie
AERIEN,PORCHL61SSBAI,225kV,PORCHEVILLE,ST-PIERRE-DE-BAILLEUL,400,11,Île-de-France,28,Normandie
AERIEN,MEZE5L71TILL5,400kV,MEZEROLLES,TILLEUL,1500,32,Hauts-de-France,28,Normandie
AERIEN,MEZE5L72TILL5,400kV,MEZEROLLES,TILLEUL,1500,32,Hauts-de-France,28,Normandie
AERIEN,LINGOL61T.LAS,225kV,LINGOSTIERE,TOUR LASCARIS,400,93,Provence-Alpes-Côte d'Azur,93,Provence-Alpes-Côte d'Azur
AERIEN,V.MOUL61ZV.MO,225kV,LONGEFAN,SAUSSAZ II (LA),400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,V.MOUL61ZV.MO,225kV,SAUSSAZ II (LA),VIEUX-MOULIN,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,GODINL61ZSSG7,225kV,BREUIL (LE),GATELLIER,400,84,Auvergne-Rhône-Alpes,84,Auvergne-Rhône-Alpes
AERIEN,GODINL61ZSSG7,225kV,GATELLIER,GODIN,400,84,Auvergne-Rhône-Alpes,76,Occitanie
